timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1584217746859,13613,Log in,200,OK,Main thread Group 1-61,text,true,,2453,369,126,126,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13613,0,80
1584217748239,12289,Log in,200,OK,Main thread Group 1-79,text,true,,2453,369,125,125,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12246,0,67
1584217744780,15874,Log in,200,OK,Main thread Group 1-52,text,true,,2453,369,125,125,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15874,0,68
1584217748258,12540,Log in,200,OK,Main thread Group 1-72,text,true,,2453,369,125,125,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12540,0,122
1584217748381,12588,Log in,200,OK,Main thread Group 1-76,text,true,,2453,369,125,125,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12588,0,67
1584217748368,12618,Log in,200,OK,Main thread Group 1-69,text,true,,2453,369,125,125,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12618,0,90
1584217746489,14582,Log in,200,OK,Main thread Group 1-65,text,true,,2453,369,125,125,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14582,0,87
1584217746848,14408,Log in,200,OK,Main thread Group 1-62,text,true,,2453,369,124,124,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14408,0,90
1584217748437,12884,Log in,200,OK,Main thread Group 1-74,text,true,,2453,369,124,124,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12884,0,67
1584217748431,12969,Log in,200,OK,Main thread Group 1-57,text,true,,2453,369,124,124,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12969,0,79
1584217748376,13053,Log in,200,OK,Main thread Group 1-80,text,true,,2453,369,124,124,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13053,0,124
1584217748472,12988,Log in,200,OK,Main thread Group 1-84,text,true,,2453,369,123,123,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12988,0,94
1584217748199,13288,Log in,200,OK,Main thread Group 1-75,text,true,,2453,369,123,123,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13288,0,66
1584217748269,13332,Log in,200,OK,Main thread Group 1-77,text,true,,2453,369,122,122,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13332,0,68
1584217749133,12468,Log in,200,OK,Main thread Group 1-101,text,true,,2453,369,122,122,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12468,0,90
1584217748292,13378,Log in,200,OK,Main thread Group 1-73,text,true,,2453,369,121,121,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13377,0,68
1584217749072,12641,Log in,200,OK,Main thread Group 1-82,text,true,,2453,369,120,120,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12641,0,92
1584217749324,12497,Log in,200,OK,Main thread Group 1-98,text,true,,2453,369,120,120,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12497,0,104
1584217748263,13627,Log in,200,OK,Main thread Group 1-71,text,true,,2453,369,119,119,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13627,0,105
1584217749156,12746,Log in,200,OK,Main thread Group 1-90,text,true,,2453,369,118,118,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12746,0,82
1584217749124,12872,Log in,200,OK,Main thread Group 1-68,text,true,,2453,369,117,117,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12872,0,77
1584217749915,12085,Log in,200,OK,Main thread Group 1-102,text,true,,2453,369,116,116,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12085,0,83
1584217749346,12658,Log in,200,OK,Main thread Group 1-87,text,true,,2453,369,116,116,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12658,0,90
1584217749300,12717,Log in,200,OK,Main thread Group 1-92,text,true,,2453,369,116,116,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12717,0,81
1584217749356,12691,Log in,200,OK,Main thread Group 1-91,text,true,,2453,369,116,116,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12691,0,91
1584217748303,13756,Log in,200,OK,Main thread Group 1-60,text,true,,2453,369,115,115,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13755,0,77
1584217750783,11473,Get games list,200,OK,Main thread Group 1-2,text,true,,1114,1097,114,114,http://test-api.d6.dev.devcaz.com/v2/games,11473,0,81
1584217750028,12252,Log in,200,OK,Main thread Group 1-93,text,true,,2453,369,114,114,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12252,0,81
1584217751101,11272,Get games list,200,OK,Main thread Group 1-3,text,true,,1114,1097,113,113,http://test-api.d6.dev.devcaz.com/v2/games,11272,0,79
1584217750213,12178,Log in,200,OK,Main thread Group 1-108,text,true,,2453,369,113,113,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12178,0,85
1584217749451,12975,Log in,200,OK,Main thread Group 1-86,text,true,,2453,369,112,112,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12975,0,68
1584217749039,13493,Log in,200,OK,Main thread Group 1-83,text,true,,2453,369,112,112,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13492,0,89
1584217749143,13409,Log in,200,OK,Main thread Group 1-81,text,true,,2453,369,111,111,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13409,0,77
1584217749401,13207,Log in,200,OK,Main thread Group 1-85,text,true,,2453,369,110,110,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13207,0,92
1584217749043,13676,Log in,200,OK,Main thread Group 1-78,text,true,,2453,369,109,109,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13676,0,80
1584217748666,14086,Log in,200,OK,Main thread Group 1-70,text,true,,2453,369,108,108,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14086,0,90
1584217749355,13490,Log in,200,OK,Main thread Group 1-89,text,true,,2453,369,107,107,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13490,0,79
1584217750521,12577,Log in,200,OK,Main thread Group 1-103,text,true,,2453,369,107,107,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12577,0,70
1584217749345,13783,Log in,200,OK,Main thread Group 1-95,text,true,,2453,369,106,106,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13783,0,91
1584217749047,14115,Log in,200,OK,Main thread Group 1-97,text,true,,2453,369,105,105,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14115,0,77
1584217750148,13081,Log in,200,OK,Main thread Group 1-96,text,true,,2453,369,105,105,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13081,0,92
1584217752488,10890,Get games list,401,Unauthorized,Main thread Group 1-157,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,573,195,105,105,http://test-api.d6.dev.devcaz.com/v2/games,10890,0,79
1584217749497,13893,Log in,200,OK,Main thread Group 1-88,text,true,,2453,369,105,105,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13893,0,69
1584217750411,13076,Log in,200,OK,Main thread Group 1-100,text,true,,2453,369,104,104,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13076,0,69
1584217750394,13102,Log in,200,OK,Main thread Group 1-107,text,true,,2453,369,103,103,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13102,0,69
1584217749988,13627,Log in,200,OK,Main thread Group 1-106,text,true,,2453,369,103,103,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13627,0,70
1584217750645,13010,Log in,200,OK,Main thread Group 1-105,text,true,,2453,369,103,103,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13010,0,90
1584217750545,13284,Log in,200,OK,Main thread Group 1-120,text,true,,2453,369,102,102,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13267,0,92
1584217752654,11237,Get player profile,404,Not Found,Main thread Group 1-156,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,281,198,101,101,http://test-api.d6.dev.devcaz.com/v2/players/,11237,0,67
1584217750655,13346,Log in,200,OK,Main thread Group 1-112,text,true,,2453,369,101,101,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13346,0,79
1584217750681,13577,Log in,200,OK,Main thread Group 1-109,text,true,,2453,369,101,101,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13577,0,119
1584217750770,14045,Log in,200,OK,Main thread Group 1-99,text,true,,2453,369,101,101,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14045,0,81
1584217750968,13882,Log in,200,OK,Main thread Group 1-118,text,true,,2453,369,101,101,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13882,0,78
1584217751040,13832,Log in,200,OK,Main thread Group 1-126,text,true,,2453,369,100,100,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13832,0,100
1584217750894,14087,Log in,200,OK,Main thread Group 1-104,text,true,,2453,369,100,100,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14087,0,114
1584217751187,14539,Log in,200,OK,Main thread Group 1-113,text,true,,2453,369,100,100,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14539,0,90
1584217751118,14619,Log in,200,OK,Main thread Group 1-117,text,true,,2453,369,99,99,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14619,0,69
1584217751129,14717,Log in,200,OK,Main thread Group 1-110,text,true,,2453,369,99,99,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14717,0,79
1584217756120,9745,Get player profile,200,OK,Main thread Group 1-16,text,true,,1185,1104,98,98,http://test-api.d6.dev.devcaz.com/v2/players/3538,9745,0,79
1584217751211,15030,Log in,200,OK,Main thread Group 1-134,text,true,,2453,369,98,98,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15030,0,71
1584217751656,14603,Log in,200,OK,Main thread Group 1-124,text,true,,2453,369,98,98,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14603,0,76
1584217752089,14438,Log in,200,OK,Main thread Group 1-144,text,true,,2453,369,98,98,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14438,0,79
1584217752400,14182,Log in,200,OK,Main thread Group 1-140,text,true,,2453,369,98,98,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14181,0,81
1584217751812,14770,Log in,200,OK,Main thread Group 1-123,text,true,,2453,369,97,97,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14770,0,90
1584217751678,14932,Log in,200,OK,Main thread Group 1-136,text,true,,2453,369,96,96,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14932,0,106
1584217752462,14153,Log in,200,OK,Main thread Group 1-137,text,true,,2453,369,96,96,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14153,0,91
1584217751266,15354,Log in,200,OK,Main thread Group 1-115,text,true,,2453,369,96,96,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15353,0,78
1584217751240,15383,Log in,200,OK,Main thread Group 1-129,text,true,,2453,369,95,95,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15383,0,82
1584217751739,14890,Log in,200,OK,Main thread Group 1-128,text,true,,2453,369,95,95,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14890,0,95
1584217751183,15483,Log in,200,OK,Main thread Group 1-111,text,true,,2453,369,94,94,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15483,0,93
1584217756131,10537,Get games list,200,OK,Main thread Group 1-29,text,true,,1114,1097,93,93,http://test-api.d6.dev.devcaz.com/v2/games,10536,0,82
1584217751249,15455,Log in,200,OK,Main thread Group 1-116,text,true,,2453,369,93,93,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15455,0,91
1584217751343,15419,Log in,200,OK,Main thread Group 1-125,text,true,,2453,369,93,93,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15419,0,91
1584217752966,13801,Log in,200,OK,Main thread Group 1-143,text,true,,2453,369,92,92,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13801,0,68
1584217756222,10596,Get games list,200,OK,Main thread Group 1-19,text,true,,1114,1097,91,91,http://test-api.d6.dev.devcaz.com/v2/games,10596,0,89
1584217756302,10531,Get games list,200,OK,Main thread Group 1-12,text,true,,1114,1097,91,91,http://test-api.d6.dev.devcaz.com/v2/games,10531,0,66
1584217756310,10563,Get games list,200,OK,Main thread Group 1-22,text,true,,1114,1097,91,91,http://test-api.d6.dev.devcaz.com/v2/games,10563,0,107
1584217751791,15104,Log in,200,OK,Main thread Group 1-119,text,true,,2453,369,91,91,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15104,0,73
1584217752644,14280,Log in,200,OK,Main thread Group 1-133,text,true,,2453,369,91,91,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14280,0,77
1584217751820,15164,Log in,200,OK,Main thread Group 1-135,text,true,,2453,369,90,90,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15164,0,81
1584217751239,15807,Log in,200,OK,Main thread Group 1-121,text,true,,2453,369,89,89,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15807,0,83
1584217751279,15796,Log in,200,OK,Main thread Group 1-122,text,true,,2453,369,88,88,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15796,0,73
1584217751314,15802,Log in,200,OK,Main thread Group 1-127,text,true,,2453,369,88,88,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15802,0,93
1584217751585,15540,Log in,200,OK,Main thread Group 1-114,text,true,,2453,369,88,88,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15540,0,135
1584217752488,14710,Log in,200,OK,Main thread Group 1-139,text,true,,2453,369,88,88,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14710,0,79
1584217751806,15403,Log in,200,OK,Main thread Group 1-130,text,true,,2453,369,88,88,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15403,0,242
1584217753137,14206,Log in,200,OK,Main thread Group 1-152,text,true,,2453,369,87,87,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14206,0,79
1584217753167,14222,Log in,200,OK,Main thread Group 1-146,text,true,,2453,369,87,87,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14222,0,91
1584217752762,14683,Log in,200,OK,Main thread Group 1-147,text,true,,2453,369,87,87,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14683,0,89
1584217756653,10917,Get player profile,200,OK,Main thread Group 1-36,text,true,,1185,1104,87,87,http://test-api.d6.dev.devcaz.com/v2/players/3560,10917,0,66
1584217756941,10742,Get games list,200,OK,Main thread Group 1-17,text,true,,1114,1097,87,87,http://test-api.d6.dev.devcaz.com/v2/games,10742,0,66
1584217753220,14496,Log in,200,OK,Main thread Group 1-141,text,true,,2453,369,87,87,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14496,0,80
1584217756364,11361,Get games list,200,OK,Main thread Group 1-7,text,true,,1114,1097,86,86,http://test-api.d6.dev.devcaz.com/v2/games,11361,0,67
1584217752583,15188,Log in,200,OK,Main thread Group 1-132,text,true,,2453,369,86,86,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15188,0,82
1584217756877,10913,Get games list,200,OK,Main thread Group 1-32,text,true,,1114,1097,86,86,http://test-api.d6.dev.devcaz.com/v2/games,10913,0,80
1584217753611,14182,Log in,200,OK,Main thread Group 1-155,text,true,,2453,369,86,86,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14182,0,67
1584217752707,15101,Log in,200,OK,Main thread Group 1-131,text,true,,2453,369,85,85,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15101,0,94
1584217753140,14707,Log in,200,OK,Main thread Group 1-145,text,true,,2453,369,84,84,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14705,0,81
1584217753394,14614,Log in,200,OK,Main thread Group 1-142,text,true,,2453,369,83,83,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14614,0,68
1584217753704,14377,Log in,200,OK,Main thread Group 1-154,text,true,,2453,369,83,83,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14377,0,91
1584217753031,15065,Log in,200,OK,Main thread Group 1-148,text,true,,2453,369,83,83,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15065,0,103
1584217752744,15360,Log in,200,OK,Main thread Group 1-138,text,true,,2453,369,82,82,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15359,0,66
1584217754055,14104,Log in,200,OK,Main thread Group 1-150,text,true,,2453,369,81,81,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14103,0,71
1584217753558,14612,Log in,200,OK,Main thread Group 1-149,text,true,,2453,369,80,80,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14611,0,90
1584217757476,10833,Get games list,200,OK,Main thread Group 1-39,text,true,,1114,1097,80,80,http://test-api.d6.dev.devcaz.com/v2/games,10833,0,80
1584217757012,11340,Get games list,200,OK,Main thread Group 1-42,text,true,,1114,1097,80,80,http://test-api.d6.dev.devcaz.com/v2/games,11340,0,93
1584217757414,10989,Get games list,200,OK,Main thread Group 1-14,text,true,,1114,1097,80,80,http://test-api.d6.dev.devcaz.com/v2/games,10989,0,79
1584217756986,11469,Get games list,200,OK,Main thread Group 1-34,text,true,,1114,1097,80,80,http://test-api.d6.dev.devcaz.com/v2/games,11469,0,90
1584217757441,11044,Get games list,200,OK,Main thread Group 1-9,text,true,,1114,1097,80,80,http://test-api.d6.dev.devcaz.com/v2/games,11044,0,84
1584217758748,9748,Get player profile,200,OK,Main thread Group 1-56,text,true,,1185,1104,80,80,http://test-api.d6.dev.devcaz.com/v2/players/3579,9748,0,68
1584217758455,10047,Get player profile,200,OK,Main thread Group 1-46,text,true,,1185,1104,80,80,http://test-api.d6.dev.devcaz.com/v2/players/3574,10047,0,68
1584217753608,14897,Log in,200,OK,Main thread Group 1-151,text,true,,2453,369,80,80,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14897,0,90
1584217757803,10743,Get games list,200,OK,Main thread Group 1-54,text,true,,1114,1097,79,79,http://test-api.d6.dev.devcaz.com/v2/games,10743,0,94
1584217757672,10874,Get games list,200,OK,Main thread Group 1-67,text,true,,1114,1097,79,79,http://test-api.d6.dev.devcaz.com/v2/games,10874,0,90
1584217757901,10651,Get games list,200,OK,Main thread Group 1-49,text,true,,1114,1097,79,79,http://test-api.d6.dev.devcaz.com/v2/games,10651,0,79
1584217757727,10848,Get games list,200,OK,Main thread Group 1-44,text,true,,1114,1097,79,79,http://test-api.d6.dev.devcaz.com/v2/games,10848,0,90
1584217753351,15301,Log in,200,OK,Main thread Group 1-158,text,true,,2453,369,79,79,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15301,0,78
1584217760529,8139,Get games list,200,OK,Main thread Group 1-79,text,true,,1114,1097,78,78,http://test-api.d6.dev.devcaz.com/v2/games,8139,0,102
1584217760653,8051,Get games list,200,OK,Main thread Group 1-52,text,true,,1114,1097,78,78,http://test-api.d6.dev.devcaz.com/v2/games,8051,0,68
1584217760798,7919,Get games list,200,OK,Main thread Group 1-72,text,true,,1114,1097,78,78,http://test-api.d6.dev.devcaz.com/v2/games,7919,0,77
1584217757499,11307,Get games list,200,OK,Main thread Group 1-37,text,true,,1114,1097,78,78,http://test-api.d6.dev.devcaz.com/v2/games,11307,0,80
1584217760472,8349,Get player profile,200,OK,Main thread Group 1-66,text,true,,1185,1104,78,78,http://test-api.d6.dev.devcaz.com/v2/players/3590,8349,0,68
1584217758826,10007,Get games list,200,OK,Main thread Group 1-64,text,true,,1114,1097,78,78,http://test-api.d6.dev.devcaz.com/v2/games,10007,0,80
1584217757860,11001,Get games list,200,OK,Main thread Group 1-47,text,true,,1114,1097,78,78,http://test-api.d6.dev.devcaz.com/v2/games,11001,0,79
1584217763378,5541,Get games with sorting,401,Unauthorized,Main thread Group 1-157,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,573,205,78,78,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,5541,0,90
1584217759078,9857,Get games list,200,OK,Main thread Group 1-59,text,true,,1114,1097,77,77,http://test-api.d6.dev.devcaz.com/v2/games,9857,0,69
1584217760986,7985,Get games list,200,OK,Main thread Group 1-69,text,true,,1114,1097,77,77,http://test-api.d6.dev.devcaz.com/v2/games,7985,0,77
1584217760298,8694,Get games list,200,OK,Main thread Group 1-94,text,true,,1114,1097,77,77,http://test-api.d6.dev.devcaz.com/v2/games,8694,0,80
1584217753544,15557,Log in,200,OK,Main thread Group 1-159,text,true,,2453,369,77,77,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15557,0,82
1584217763891,5225,Get single game,401,Unauthorized,Main thread Group 1-156,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,573,197,77,77,http://test-api.d6.dev.devcaz.com/v2/games/1,5225,0,91
1584217760970,8170,Get player profile,200,OK,Main thread Group 1-76,text,true,,1185,1104,76,76,http://test-api.d6.dev.devcaz.com/v2/players/3603,8170,0,101
1584217761257,7893,Get games list,200,OK,Main thread Group 1-62,text,true,,1114,1097,76,76,http://test-api.d6.dev.devcaz.com/v2/games,7893,0,68
1584217761713,7482,Get games list,200,OK,Main thread Group 1-82,text,true,,1114,1097,76,76,http://test-api.d6.dev.devcaz.com/v2/games,7482,0,81
1584217761601,7622,Get games list,200,OK,Main thread Group 1-77,text,true,,1114,1097,76,76,http://test-api.d6.dev.devcaz.com/v2/games,7622,0,69
1584217762005,7232,Get games list,200,OK,Main thread Group 1-87,text,true,,1114,1097,76,76,http://test-api.d6.dev.devcaz.com/v2/games,7232,0,78
1584217754350,14887,Log in,200,OK,Main thread Group 1-160,text,true,,2453,369,76,76,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14882,0,91
1584217761401,7867,Get games list,200,OK,Main thread Group 1-57,text,true,,1114,1097,75,75,http://test-api.d6.dev.devcaz.com/v2/games,7867,0,78
1584217761322,7979,Get games list,200,OK,Main thread Group 1-74,text,true,,1114,1097,75,75,http://test-api.d6.dev.devcaz.com/v2/games,7979,0,78
1584217763229,6094,Get player profile,200,OK,Main thread Group 1-96,text,true,,1185,1104,75,75,http://test-api.d6.dev.devcaz.com/v2/players/3626,6094,0,79
1584217762017,7377,Get games list,200,OK,Main thread Group 1-92,text,true,,1114,1097,75,75,http://test-api.d6.dev.devcaz.com/v2/games,7377,0,76
1584217761460,7958,Get games list,200,OK,Main thread Group 1-84,text,true,,1114,1097,75,75,http://test-api.d6.dev.devcaz.com/v2/games,7958,0,85
1584217762256,7181,Get games with sorting,200,OK,Main thread Group 1-2,text,true,,1124,1107,75,75,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,7181,0,106
1584217763496,5972,Get games list,200,OK,Main thread Group 1-107,text,true,,1114,1097,74,74,http://test-api.d6.dev.devcaz.com/v2/games,5972,0,81
1584217762373,7107,Get games with sorting,200,OK,Main thread Group 1-3,text,true,,1124,1107,74,74,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,7107,0,81
1584217762845,6744,Get games list,200,OK,Main thread Group 1-89,text,true,,1114,1097,73,73,http://test-api.d6.dev.devcaz.com/v2/games,6744,0,79
1584217762426,7202,Get player profile,200,OK,Main thread Group 1-86,text,true,,1185,1104,73,73,http://test-api.d6.dev.devcaz.com/v2/players/3614,7202,0,68
1584217754551,15119,Log in,200,OK,Main thread Group 1-153,text,true,,2453,369,73,73,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15119,0,70
1584217763163,6526,Get games list,200,OK,Main thread Group 1-97,text,true,,1114,1097,72,72,http://test-api.d6.dev.devcaz.com/v2/games,6526,0,91
1584217763616,6095,Get player profile,200,OK,Main thread Group 1-106,text,true,,1185,1104,72,72,http://test-api.d6.dev.devcaz.com/v2/players/3623,6095,0,77
1584217762000,7870,Get games list,200,OK,Main thread Group 1-102,text,true,,1114,1097,72,72,http://test-api.d6.dev.devcaz.com/v2/games,7870,0,90
1584217764816,5061,Get games list,200,OK,Main thread Group 1-99,text,true,,1114,1097,72,72,http://test-api.d6.dev.devcaz.com/v2/games,5061,0,79
1584217765737,4244,Get games list,200,OK,Main thread Group 1-117,text,true,,1114,1097,72,72,http://test-api.d6.dev.devcaz.com/v2/games,4244,0,90
1584217764258,5741,Get games list,200,OK,Main thread Group 1-109,text,true,,1114,1097,72,72,http://test-api.d6.dev.devcaz.com/v2/games,5741,0,70
1584217766610,3447,Get player profile,200,OK,Main thread Group 1-136,text,true,,1185,1104,72,72,http://test-api.d6.dev.devcaz.com/v2/players/3654,3447,0,68
1584217766241,3847,Get games list,200,OK,Main thread Group 1-134,text,true,,1114,1097,72,72,http://test-api.d6.dev.devcaz.com/v2/games,3847,0,80
1584217766833,3373,Get games with sorting,200,OK,Main thread Group 1-12,text,true,,1124,1107,72,72,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,3373,0,66
1584217764981,5326,Get games list,200,OK,Main thread Group 1-104,text,true,,1114,1097,71,71,http://test-api.d6.dev.devcaz.com/v2/games,5326,0,80
1584217766616,3698,Get games list,200,OK,Main thread Group 1-137,text,true,,1114,1097,71,71,http://test-api.d6.dev.devcaz.com/v2/games,3697,0,81
1584217766260,4063,Get games list,200,OK,Main thread Group 1-124,text,true,,1114,1097,71,71,http://test-api.d6.dev.devcaz.com/v2/games,4063,0,68
1584217764872,5503,Get player profile,200,OK,Main thread Group 1-126,text,true,,1185,1104,71,71,http://test-api.d6.dev.devcaz.com/v2/players/3643,5503,0,78
1584217764001,6433,Get games list,200,OK,Main thread Group 1-112,text,true,,1114,1097,71,71,http://test-api.d6.dev.devcaz.com/v2/games,6433,0,80
1584217766874,3566,Get games with sorting,200,OK,Main thread Group 1-22,text,true,,1124,1107,71,71,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,3566,0,70
1584217766668,3773,Get games with sorting,200,OK,Main thread Group 1-29,text,true,,1124,1107,70,70,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,3773,0,76
1584217766895,3561,Get games list,200,OK,Main thread Group 1-119,text,true,,1114,1097,69,69,http://test-api.d6.dev.devcaz.com/v2/games,3561,0,78
1584217766624,3847,Get games list,200,OK,Main thread Group 1-129,text,true,,1114,1097,69,69,http://test-api.d6.dev.devcaz.com/v2/games,3847,0,91
1584217767075,3414,Get games list,200,OK,Main thread Group 1-122,text,true,,1114,1097,69,69,http://test-api.d6.dev.devcaz.com/v2/games,3414,0,91
1584217767445,3051,Get games list,200,OK,Main thread Group 1-147,text,true,,1114,1097,69,69,http://test-api.d6.dev.devcaz.com/v2/games,3051,0,80
1584217766705,3806,Get player profile,200,OK,Main thread Group 1-116,text,true,,1185,1104,69,69,http://test-api.d6.dev.devcaz.com/v2/players/3649,3806,0,90
1584217767117,3416,Get games list,200,OK,Main thread Group 1-127,text,true,,1114,1097,69,69,http://test-api.d6.dev.devcaz.com/v2/games,3416,0,79
1584217765865,4724,Get single game,404,Not Found,Main thread Group 1-16,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,1011,1099,69,69,http://test-api.d6.dev.devcaz.com/v2/games/1,4724,0,80
1584217767344,3350,Get games list,200,OK,Main thread Group 1-152,text,true,,1114,1097,68,68,http://test-api.d6.dev.devcaz.com/v2/games,3350,0,80
1584217766528,4187,Get games list,200,OK,Main thread Group 1-144,text,true,,1114,1097,68,68,http://test-api.d6.dev.devcaz.com/v2/games,4187,0,90
1584217766819,3982,Get games with sorting,200,OK,Main thread Group 1-19,text,true,,1124,1107,68,68,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,3982,0,105
1584217768081,2785,Get games list,200,OK,Main thread Group 1-154,text,true,,1114,1097,67,67,http://test-api.d6.dev.devcaz.com/v2/games,2785,0,90
1584217767390,3506,Get player profile,200,OK,Main thread Group 1-146,text,true,,1185,1104,67,67,http://test-api.d6.dev.devcaz.com/v2/players/3674,3505,0,88
